vehicleID,vehicleLID,diffBrakingDistanceMin,diffBrakingDistanceMax,diffBrakingDistanceValue,brakingDistanceMin,brakingDistanceMax,brakingDistanceValue,distanceMin,distanceMax,distanceValue,distanceTimestamp,vehPosMin,vehPosMax,vehPosValue,vehPosTimestamp,vehSpeedMin,vehSpeedMax,vehSpeedValue,vehSpeedTimestamp,refPosMin,refPosMax,refPosValue,refPosTimestamp,refSpeedMin,refSpeedMax,refSpeedValue,refSpeedTimestamp,vehDiseredDistance,refLength,currentTime
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145329478.323700,6625.786137,6625.786137,6625.786137,145329478.323700,90.000002,90.000002,90.000002,145329478.323700,6633.786137,6633.786137,6633.786137,145329478.323700,90.000002,90.000002,90.000002,145329478.323700,5.000000,3.000000,145329478.323700
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145329616.688500,6629.248024,6629.248024,6629.248024,145329616.688500,90.000002,90.000002,90.000002,145329616.688500,6637.248024,6637.248024,6637.248024,145329616.688500,90.000002,90.000002,90.000002,145329616.688500,5.000000,3.000000,145329616.688500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145329736.623400,6632.248795,6632.248795,6632.248795,145329736.623400,90.000002,90.000002,90.000002,145329736.623400,6640.248795,6640.248795,6640.248795,145329736.623400,90.000002,90.000002,90.000002,145329736.623400,5.000000,3.000000,145329736.623400
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145329872.397100,6635.645853,6635.645853,6635.645853,145329872.397100,90.000002,90.000002,90.000002,145329872.397100,6643.645853,6643.645853,6643.645853,145329872.397100,90.000002,90.000002,90.000002,145329872.397100,5.000000,3.000000,145329872.397100
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145330017.415300,6639.274209,6639.274209,6639.274209,145330017.415300,90.000002,90.000002,90.000002,145330017.415300,6647.274209,6647.274209,6647.274209,145330017.415300,90.000002,90.000002,90.000002,145330017.415300,5.000000,3.000000,145330017.415300
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145330133.101600,6642.168680,6642.168680,6642.168680,145330133.101600,90.000002,90.000002,90.000002,145330133.101600,6650.168680,6650.168680,6650.168680,145330133.101600,90.000002,90.000002,90.000002,145330133.101600,5.000000,3.000000,145330133.101600
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145330249.556800,6645.082389,6645.082389,6645.082389,145330249.556800,90.000002,90.000002,90.000002,145330249.556800,6653.082389,6653.082389,6653.082389,145330249.556800,90.000002,90.000002,90.000002,145330249.556800,5.000000,3.000000,145330249.556800
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145330371.506400,6648.133568,6648.133568,6648.133568,145330371.506400,90.000002,90.000002,90.000002,145330371.506400,6656.133568,6656.133568,6656.133568,145330371.506400,90.000002,90.000002,90.000002,145330371.506400,5.000000,3.000000,145330371.506400
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145330477.320600,6650.781040,6650.781040,6650.781040,145330477.320600,90.000002,90.000002,90.000002,145330477.320600,6658.781040,6658.781040,6658.781040,145330477.320600,90.000002,90.000002,90.000002,145330477.320600,5.000000,3.000000,145330477.320600
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145330618.864500,6654.322468,6654.322468,6654.322468,145330618.864500,90.000002,90.000002,90.000002,145330618.864500,6662.322468,6662.322468,6662.322468,145330618.864500,90.000002,90.000002,90.000002,145330618.864500,5.000000,3.000000,145330618.864500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145330735.019000,6657.228654,6657.228654,6657.228654,145330735.019000,90.000002,90.000002,90.000002,145330735.019000,6665.228654,6665.228654,6665.228654,145330735.019000,90.000002,90.000002,90.000002,145330735.019000,5.000000,3.000000,145330735.019000
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145330851.139200,6660.133981,6660.133981,6660.133981,145330851.139200,90.000002,90.000002,90.000002,145330851.139200,6668.133981,6668.133981,6668.133981,145330851.139200,90.000002,90.000002,90.000002,145330851.139200,5.000000,3.000000,145330851.139200
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145330982.697600,6663.425572,6663.425572,6663.425572,145330982.697600,90.000002,90.000002,90.000002,145330982.697600,6671.425572,6671.425572,6671.425572,145330982.697600,90.000002,90.000002,90.000002,145330982.697600,5.000000,3.000000,145330982.697600
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145331136.029600,6667.261939,6667.261939,6667.261939,145331136.029600,90.000002,90.000002,90.000002,145331136.029600,6675.261939,6675.261939,6675.261939,145331136.029600,90.000002,90.000002,90.000002,145331136.029600,5.000000,3.000000,145331136.029600
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145331252.242800,6670.169593,6670.169593,6670.169593,145331252.242800,90.000002,90.000002,90.000002,145331252.242800,6678.169593,6678.169593,6678.169593,145331252.242800,90.000002,90.000002,90.000002,145331252.242800,5.000000,3.000000,145331252.242800
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145331383.349600,6673.449886,6673.449886,6673.449886,145331383.349600,90.000002,90.000002,90.000002,145331383.349600,6681.449886,6681.449886,6681.449886,145331383.349600,90.000002,90.000002,90.000002,145331383.349600,5.000000,3.000000,145331383.349600
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145331521.544400,6676.907520,6676.907520,6676.907520,145331521.544400,90.000002,90.000002,90.000002,145331521.544400,6684.907520,6684.907520,6684.907520,145331521.544400,90.000002,90.000002,90.000002,145331521.544400,5.000000,3.000000,145331521.544400
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145331666.662600,6680.538377,6680.538377,6680.538377,145331666.662600,90.000002,90.000002,90.000002,145331666.662600,6688.538377,6688.538377,6688.538377,145331666.662600,90.000002,90.000002,90.000002,145331666.662600,5.000000,3.000000,145331666.662600
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145331788.323000,6683.582320,6683.582320,6683.582320,145331788.323000,90.000002,90.000002,90.000002,145331788.323000,6691.582320,6691.582320,6691.582320,145331788.323000,90.000002,90.000002,90.000002,145331788.323000,5.000000,3.000000,145331788.323000
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145331922.147500,6686.930609,6686.930609,6686.930609,145331922.147500,90.000002,90.000002,90.000002,145331922.147500,6694.930609,6694.930609,6694.930609,145331922.147500,90.000002,90.000002,90.000002,145331922.147500,5.000000,3.000000,145331922.147500
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145332068.995400,6690.604744,6690.604744,6690.604744,145332068.995400,90.000002,90.000002,90.000002,145332068.995400,6698.604744,6698.604744,6698.604744,145332068.995400,90.000002,90.000002,90.000002,145332068.995400,5.000000,3.000000,145332068.995400
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145332185.193800,6693.512028,6693.512028,6693.512028,145332185.193800,90.000002,90.000002,90.000002,145332185.193800,6701.512028,6701.512028,6701.512028,145332185.193800,90.000002,90.000002,90.000002,145332185.193800,5.000000,3.000000,145332185.193800
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145332324.167200,6696.989142,6696.989142,6696.989142,145332324.167200,90.000002,90.000002,90.000002,145332324.167200,6704.989142,6704.989142,6704.989142,145332324.167200,90.000002,90.000002,90.000002,145332324.167200,5.000000,3.000000,145332324.167200
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145332458.914100,6700.360510,6700.360510,6700.360510,145332458.914100,90.000002,90.000002,90.000002,145332458.914100,6708.360510,6708.360510,6708.360510,145332458.914100,90.000002,90.000002,90.000002,145332458.914100,5.000000,3.000000,145332458.914100
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145332601.780900,6703.935037,6703.935037,6703.935037,145332601.780900,90.000002,90.000002,90.000002,145332601.780900,6711.935037,6711.935037,6711.935037,145332601.780900,90.000002,90.000002,90.000002,145332601.780900,5.000000,3.000000,145332601.780900
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145332724.610300,6707.008229,6707.008229,6707.008229,145332724.610300,90.000002,90.000002,90.000002,145332724.610300,6715.008229,6715.008229,6715.008229,145332724.610300,90.000002,90.000002,90.000002,145332724.610300,5.000000,3.000000,145332724.610300
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145332855.953300,6710.294431,6710.294431,6710.294431,145332855.953300,90.000002,90.000002,90.000002,145332855.953300,6718.294431,6718.294431,6718.294431,145332855.953300,90.000002,90.000002,90.000002,145332855.953300,5.000000,3.000000,145332855.953300
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145332994.175600,6713.752753,6713.752753,6713.752753,145332994.175600,90.000002,90.000002,90.000002,145332994.175600,6721.752753,6721.752753,6721.752753,145332994.175600,90.000002,90.000002,90.000002,145332994.175600,5.000000,3.000000,145332994.175600
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145333125.911000,6717.048773,6717.048773,6717.048773,145333125.911000,90.000002,90.000002,90.000002,145333125.911000,6725.048773,6725.048773,6725.048773,145333125.911000,90.000002,90.000002,90.000002,145333125.911000,5.000000,3.000000,145333125.911000
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145333261.463300,6720.440291,6720.440291,6720.440291,145333261.463300,90.000002,90.000002,90.000002,145333261.463300,6728.440291,6728.440291,6728.440291,145333261.463300,90.000002,90.000002,90.000002,145333261.463300,5.000000,3.000000,145333261.463300
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145333388.368000,6723.615447,6723.615447,6723.615447,145333388.368000,90.000002,90.000002,90.000002,145333388.368000,6731.615447,6731.615447,6731.615447,145333388.368000,90.000002,90.000002,90.000002,145333388.368000,5.000000,3.000000,145333388.368000
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145333526.016000,6727.059400,6727.059400,6727.059400,145333526.016000,90.000002,90.000002,90.000002,145333526.016000,6735.059400,6735.059400,6735.059400,145333526.016000,90.000002,90.000002,90.000002,145333526.016000,5.000000,3.000000,145333526.016000
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145333642.289000,6729.968550,6729.968550,6729.968550,145333642.289000,90.000002,90.000002,90.000002,145333642.289000,6737.968550,6737.968550,6737.968550,145333642.289000,90.000002,90.000002,90.000002,145333642.289000,5.000000,3.000000,145333642.289000
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145333764.806000,6733.033926,6733.033926,6733.033926,145333764.806000,90.000002,90.000002,90.000002,145333764.806000,6741.033926,6741.033926,6741.033926,145333764.806000,90.000002,90.000002,90.000002,145333764.806000,5.000000,3.000000,145333764.806000
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145333909.768800,6736.660895,6736.660895,6736.660895,145333909.768800,90.000002,90.000002,90.000002,145333909.768800,6744.660895,6744.660895,6744.660895,145333909.768800,90.000002,90.000002,90.000002,145333909.768800,5.000000,3.000000,145333909.768800
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145334027.661000,6739.610558,6739.610558,6739.610558,145334027.661000,90.000002,90.000002,90.000002,145334027.661000,6747.610558,6747.610558,6747.610558,145334027.661000,90.000002,90.000002,90.000002,145334027.661000,5.000000,3.000000,145334027.661000
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249859,5.000000,5.000000,5.000000,145334127.558000,6742.109981,6742.109981,6742.109981,145334127.558000,90.000002,90.000002,90.000002,145334127.558000,6750.109981,6750.109981,6750.109981,145334127.558000,90.000002,90.000002,90.000002,145334127.558000,5.000000,3.000000,145334127.558000
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145334243.358300,6745.007304,6745.007304,6745.007304,145334243.358300,90.000002,90.000002,90.000002,145334243.358300,6753.007305,6753.007305,6753.007305,145334243.358300,90.000002,90.000002,90.000002,145334243.358300,5.000000,3.000000,145334243.358300
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145334358.743500,6747.894242,6747.894242,6747.894242,145334358.743500,90.000002,90.000002,90.000002,145334358.743500,6755.894242,6755.894242,6755.894242,145334358.743500,90.000002,90.000002,90.000002,145334358.743500,5.000000,3.000000,145334358.743500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249859,5.000000,5.000000,5.000000,145334458.773700,6750.396998,6750.396998,6750.396998,145334458.773700,90.000002,90.000002,90.000002,145334458.773700,6758.396998,6758.396998,6758.396998,145334458.773700,90.000002,90.000002,90.000002,145334458.773700,5.000000,3.000000,145334458.773700
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145334574.505900,6753.292618,6753.292618,6753.292618,145334574.505900,90.000002,90.000002,90.000002,145334574.505900,6761.292618,6761.292618,6761.292618,145334574.505900,90.000002,90.000002,90.000002,145334574.505900,5.000000,3.000000,145334574.505900
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249859,5.000000,5.000000,5.000000,145334674.736600,6755.800390,6755.800390,6755.800390,145334674.736600,90.000002,90.000002,90.000002,145334674.736600,6763.800390,6763.800390,6763.800390,145334674.736600,90.000002,90.000002,90.000002,145334674.736600,5.000000,3.000000,145334674.736600
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145334791.662200,6758.725868,6758.725868,6758.725868,145334791.662200,90.000002,90.000002,90.000002,145334791.662200,6766.725868,6766.725868,6766.725868,145334791.662200,90.000002,90.000002,90.000002,145334791.662200,5.000000,3.000000,145334791.662200
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145334928.390000,6762.146798,6762.146798,6762.146798,145334928.390000,90.000002,90.000002,90.000002,145334928.390000,6770.146798,6770.146798,6770.146798,145334928.390000,90.000002,90.000002,90.000002,145334928.390000,5.000000,3.000000,145334928.390000
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145335059.379800,6765.424163,6765.424163,6765.424163,145335059.379800,90.000002,90.000002,90.000002,145335059.379800,6773.424163,6773.424163,6773.424163,145335059.379800,90.000002,90.000002,90.000002,145335059.379800,5.000000,3.000000,145335059.379800
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145335175.253100,6768.323313,6768.323313,6768.323313,145335175.253100,90.000002,90.000002,90.000002,145335175.253100,6776.323313,6776.323313,6776.323313,145335175.253100,90.000002,90.000002,90.000002,145335175.253100,5.000000,3.000000,145335175.253100
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145335290.980200,6771.218805,6771.218805,6771.218805,145335290.980200,90.000002,90.000002,90.000002,145335290.980200,6779.218805,6779.218805,6779.218805,145335290.980200,90.000002,90.000002,90.000002,145335290.980200,5.000000,3.000000,145335290.980200
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249859,5.000000,5.000000,5.000000,145335391.267100,6773.727983,6773.727983,6773.727983,145335391.267100,90.000002,90.000002,90.000002,145335391.267100,6781.727983,6781.727983,6781.727983,145335391.267100,90.000002,90.000002,90.000002,145335391.267100,5.000000,3.000000,145335391.267100
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145335506.847800,6776.619812,6776.619812,6776.619812,145335506.847800,90.000002,90.000002,90.000002,145335506.847800,6784.619812,6784.619812,6784.619812,145335506.847800,90.000002,90.000002,90.000002,145335506.847800,5.000000,3.000000,145335506.847800
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145335629.439500,6779.687057,6779.687057,6779.687057,145335629.439500,90.000002,90.000002,90.000002,145335629.439500,6787.687057,6787.687057,6787.687057,145335629.439500,90.000002,90.000002,90.000002,145335629.439500,5.000000,3.000000,145335629.439500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145335745.097400,6782.580817,6782.580817,6782.580817,145335745.097400,90.000002,90.000002,90.000002,145335745.097400,6790.580817,6790.580817,6790.580817,145335745.097400,90.000002,90.000002,90.000002,145335745.097400,5.000000,3.000000,145335745.097400
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145335860.529100,6785.468919,6785.468919,6785.468919,145335860.529100,90.000002,90.000002,90.000002,145335860.529100,6793.468919,6793.468919,6793.468919,145335860.529100,90.000002,90.000002,90.000002,145335860.529100,5.000000,3.000000,145335860.529100
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249859,5.000000,5.000000,5.000000,145335960.544500,6787.971304,6787.971304,6787.971304,145335960.544500,90.000002,90.000002,90.000002,145335960.544500,6795.971304,6795.971304,6795.971304,145335960.544500,90.000002,90.000002,90.000002,145335960.544500,5.000000,3.000000,145335960.544500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249859,5.000000,5.000000,5.000000,145336060.772900,6790.479019,6790.479019,6790.479019,145336060.772900,90.000002,90.000002,90.000002,145336060.772900,6798.479019,6798.479019,6798.479019,145336060.772900,90.000002,90.000002,90.000002,145336060.772900,5.000000,3.000000,145336060.772900
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336161.003500,6792.986788,6792.986788,6792.986788,145336161.003500,90.000002,90.000002,90.000002,145336161.003500,6800.986788,6800.986788,6800.986788,145336161.003500,90.000002,90.000002,90.000002,145336161.003500,5.000000,3.000000,145336161.003500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336266.716200,6795.631720,6795.631720,6795.631720,145336266.716200,90.000002,90.000002,90.000002,145336266.716200,6803.631720,6803.631720,6803.631720,145336266.716200,90.000002,90.000002,90.000002,145336266.716200,5.000000,3.000000,145336266.716200
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336376.610500,6798.381275,6798.381275,6798.381275,145336376.610500,90.000002,90.000002,90.000002,145336376.610500,6806.381275,6806.381275,6806.381275,145336376.610500,90.000001,90.000001,90.000001,145336376.610500,5.000000,3.000000,145336376.610500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336482.674500,6801.034997,6801.034997,6801.034997,145336482.674500,90.000002,90.000002,90.000002,145336482.674500,6809.034997,6809.034997,6809.034997,145336482.674500,90.000001,90.000001,90.000001,145336482.674500,5.000000,3.000000,145336482.674500
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336604.282300,6804.077624,6804.077624,6804.077624,145336604.282300,90.000002,90.000002,90.000002,145336604.282300,6812.077624,6812.077624,6812.077624,145336604.282300,90.000001,90.000001,90.000001,145336604.282300,5.000000,3.000000,145336604.282300
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336730.818900,6807.243570,6807.243570,6807.243570,145336730.818900,90.000002,90.000002,90.000002,145336730.818900,6815.243570,6815.243570,6815.243570,145336730.818900,90.000001,90.000001,90.000001,145336730.818900,5.000000,3.000000,145336730.818900
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336831.811900,6809.770415,6809.770415,6809.770415,145336831.811900,90.000002,90.000002,90.000002,145336831.811900,6817.770415,6817.770415,6817.770415,145336831.811900,90.000001,90.000001,90.000001,145336831.811900,5.000000,3.000000,145336831.811900
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145336947.524000,6812.665531,6812.665531,6812.665531,145336947.524000,90.000002,90.000002,90.000002,145336947.524000,6820.665531,6820.665531,6820.665531,145336947.524000,90.000001,90.000001,90.000001,145336947.524000,5.000000,3.000000,145336947.524000
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145337063.694500,6815.572117,6815.572117,6815.572117,145337063.694500,90.000002,90.000002,90.000002,145337063.694500,6823.572117,6823.572117,6823.572117,145337063.694500,90.000001,90.000001,90.000001,145337063.694500,5.000000,3.000000,145337063.694500
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145337195.030500,6818.858144,6818.858144,6818.858144,145337195.030500,90.000002,90.000002,90.000002,145337195.030500,6826.858144,6826.858144,6826.858144,145337195.030500,90.000001,90.000001,90.000001,145337195.030500,5.000000,3.000000,145337195.030500
Vehicle3,Vehicle2,5.000000,5.000000,4.999995,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145337348.099300,6822.687926,6822.687926,6822.687926,145337348.099300,90.000002,90.000002,90.000002,145337348.099300,6830.687926,6830.687926,6830.687926,145337348.099300,90.000001,90.000001,90.000001,145337348.099300,5.000000,3.000000,145337348.099300
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145337479.926300,6825.986237,6825.986237,6825.986237,145337479.926300,90.000002,90.000002,90.000002,145337479.926300,6833.986237,6833.986237,6833.986237,145337479.926300,90.000002,90.000002,90.000002,145337479.926300,5.000000,3.000000,145337479.926300
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145337596.295100,6828.897785,6828.897785,6828.897785,145337596.295100,90.000002,90.000002,90.000002,145337596.295100,6836.897785,6836.897785,6836.897785,145337596.295100,90.000002,90.000002,90.000002,145337596.295100,5.000000,3.000000,145337596.295100
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145337724.964300,6832.117088,6832.117088,6832.117088,145337724.964300,90.000002,90.000002,90.000002,145337724.964300,6840.117088,6840.117088,6840.117088,145337724.964300,90.000002,90.000002,90.000002,145337724.964300,5.000000,3.000000,145337724.964300
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145337865.312800,6835.628608,6835.628608,6835.628608,145337865.312800,90.000002,90.000002,90.000002,145337865.312800,6843.628608,6843.628608,6843.628608,145337865.312800,90.000002,90.000002,90.000002,145337865.312800,5.000000,3.000000,145337865.312800
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145337992.913900,6838.821187,6838.821187,6838.821187,145337992.913900,90.000002,90.000002,90.000002,145337992.913900,6846.821187,6846.821187,6846.821187,145337992.913900,90.000002,90.000002,90.000002,145337992.913900,5.000000,3.000000,145337992.913900
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145338115.489200,6841.888021,6841.888021,6841.888021,145338115.489200,90.000002,90.000002,90.000002,145338115.489200,6849.888021,6849.888021,6849.888021,145338115.489200,90.000002,90.000002,90.000002,145338115.489200,5.000000,3.000000,145338115.489200
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145338250.795500,6845.273385,6845.273385,6845.273385,145338250.795500,90.000002,90.000002,90.000002,145338250.795500,6853.273385,6853.273385,6853.273385,145338250.795500,90.000002,90.000002,90.000002,145338250.795500,5.000000,3.000000,145338250.795500
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145338366.910700,6848.178587,6848.178587,6848.178587,145338366.910700,90.000002,90.000002,90.000002,145338366.910700,6856.178587,6856.178587,6856.178587,145338366.910700,90.000002,90.000002,90.000002,145338366.910700,5.000000,3.000000,145338366.910700
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145338498.416000,6851.468850,6851.468850,6851.468850,145338498.416000,90.000002,90.000002,90.000002,145338498.416000,6859.468850,6859.468850,6859.468850,145338498.416000,90.000002,90.000002,90.000002,145338498.416000,5.000000,3.000000,145338498.416000
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145338614.471200,6854.372551,6854.372551,6854.372551,145338614.471200,90.000002,90.000002,90.000002,145338614.471200,6862.372551,6862.372551,6862.372551,145338614.471200,90.000002,90.000002,90.000002,145338614.471200,5.000000,3.000000,145338614.471200
Vehicle3,Vehicle2,5.000000,5.000000,4.999997,101.249861,101.249861,101.249858,5.000000,5.000000,5.000000,145338714.250100,6856.869019,6856.869019,6856.869019,145338714.250100,90.000002,90.000002,90.000002,145338714.250100,6864.869019,6864.869019,6864.869019,145338714.250100,90.000002,90.000002,90.000002,145338714.250100,5.000000,3.000000,145338714.250100
Vehicle3,Vehicle2,5.000000,5.000000,4.999996,101.249861,101.249861,101.249857,5.000000,5.000000,5.000000,145338851.787800,6860.310213,6860.310213,6860.310213,145338851.787800,90.000002,90.000002,90.000002,145338851.787800,6868.310213,6868.310213,6868.310213,145338851.787800,90.000002,90.000002,90.000002,145338851.787800,5.000000,3.000000,145338851.787800
